radius  u   sigma_rr   sigma_tt   sigma_zz  eps_rr   eps_tt   eps_zz  eps_p_rr   eps_p_tt   eps_p_zz
3.6529  3.25246e-05   -0.000246161   0.018488   0.00364836   -2.33672e-06   8.90377e-06   0   -4.23516e-22   0   -4.23516e-22
3.65095  3.25292e-05   -0.000256162   0.018498   0.00364837   -2.34272e-06   8.90978e-06   0   -8.47033e-22   0   -8.47033e-22
3.649  3.25337e-05   -0.000266178   0.018508   0.00364837   -2.34873e-06   8.91579e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.64705  3.25383e-05   -0.000276211   0.0185181   0.00364837   -2.35475e-06   8.92182e-06   0   -4.23516e-22   0   -4.23516e-22
3.6451  3.25429e-05   -0.00028626   0.0185281   0.00364837   -2.36078e-06   8.92785e-06   0   -4.23516e-22   -1.69407e-21   0
3.64315  3.25475e-05   -0.000296325   0.0185382   0.00364838   -2.36682e-06   8.9339e-06   0   -8.47033e-22   0   -8.47033e-22
3.6412  3.25521e-05   -0.000306406   0.0185483   0.00364838   -2.37287e-06   8.93995e-06   0   -4.23516e-22   1.69407e-21   -4.23516e-22
3.63925  3.25568e-05   -0.000316504   0.0185584   0.00364838   -2.37893e-06   8.94601e-06   0   -8.47033e-22   0   -8.47033e-22
3.6373  3.25614e-05   -0.000326617   0.0185685   0.00364838   -2.385e-06   8.95209e-06   0   -4.23516e-22   0   -4.23516e-22
3.63535  3.25661e-05   -0.000336747   0.0185787   0.00364838   -2.39108e-06   8.95817e-06   0   -8.47033e-22   0   -8.47033e-22
3.6334  3.25707e-05   -0.000346893   0.0185888   0.00364839   -2.39717e-06   8.96426e-06   0   -4.23516e-22   -1.69407e-21   -8.47033e-22
